agency_cd,site_no,date,discharge
USGS,5552500,12/10/2009,2340
USGS,5552500,12/11/2009,1940
USGS,5552500,12/12/2009,2370
USGS,5552500,12/13/2009,2510
USGS,5552500,12/14/2009,2480
USGS,5552500,12/15/2009,2680
USGS,5552500,12/16/2009,2240
USGS,5552500,12/17/2009,2320
USGS,5552500,12/18/2009,2690
USGS,5552500,12/19/2009,2490
USGS,5552500,12/20/2009,2450
USGS,5552500,12/21/2009,2320
USGS,5552500,12/22/2009,2210
USGS,5552500,12/23/2009,2180
USGS,5552500,12/24/2009,2980
USGS,5552500,12/25/2009,9520
USGS,5552500,12/26/2009,11000
USGS,5552500,12/27/2009,8790
USGS,5552500,12/28/2009,6840
USGS,5552500,12/29/2009,5880
USGS,5552500,12/30/2009,5740
USGS,5552500,12/31/2009,5530
USGS,5552500,1/1/2010,4680
USGS,5552500,1/2/2010,4220
USGS,5552500,1/3/2010,3770
USGS,5552500,1/4/2010,3470
USGS,5552500,1/5/2010,2820
USGS,5552500,1/6/2010,3000
USGS,5552500,1/7/2010,3030
USGS,5552500,1/8/2010,2950
USGS,5552500,1/9/2010,2880
USGS,5552500,1/10/2010,2750
USGS,5552500,1/11/2010,2780
USGS,5552500,1/12/2010,2790
USGS,5552500,1/13/2010,2710
USGS,5552500,1/14/2010,2760
USGS,5552500,1/15/2010,2830
USGS,5552500,1/16/2010,2800
USGS,5552500,1/17/2010,2720
USGS,5552500,1/18/2010,2680
USGS,5552500,1/19/2010,2690
USGS,5552500,1/20/2010,2730
USGS,5552500,1/21/2010,2820
USGS,5552500,1/22/2010,2830
USGS,5552500,1/23/2010,3120
USGS,5552500,1/24/2010,5000
USGS,5552500,1/25/2010,8960
USGS,5552500,1/26/2010,6350
USGS,5552500,1/27/2010,4640
USGS,5552500,1/28/2010,3900
USGS,5552500,1/29/2010,3210
USGS,5552500,1/30/2010,3200
USGS,5552500,1/31/2010,2900
USGS,5552500,2/1/2010,2920
USGS,5552500,2/2/2010,2960
USGS,5552500,2/3/2010,2960
USGS,5552500,2/4/2010,2950
USGS,5552500,2/5/2010,3100
USGS,5552500,2/6/2010,3080
USGS,5552500,2/7/2010,3040
USGS,5552500,2/8/2010,2840
USGS,5552500,2/9/2010,2780
USGS,5552500,2/10/2010,2600
USGS,5552500,2/11/2010,2490
USGS,5552500,2/12/2010,2580
USGS,5552500,2/13/2010,2390
USGS,5552500,2/14/2010,2250
USGS,5552500,2/15/2010,2210
USGS,5552500,2/16/2010,2290
USGS,5552500,2/17/2010,2290
USGS,5552500,2/18/2010,2530
USGS,5552500,2/19/2010,2520
USGS,5552500,2/20/2010,2240
USGS,5552500,2/21/2010,2060
USGS,5552500,2/22/2010,2120
USGS,5552500,2/23/2010,2120
USGS,5552500,2/24/2010,2070
USGS,5552500,2/25/2010,2180
USGS,5552500,2/26/2010,1920
USGS,5552500,2/27/2010,1960
USGS,5552500,2/28/2010,1920
USGS,5552500,3/1/2010,2040
USGS,5552500,3/2/2010,2210
USGS,5552500,3/3/2010,2420
USGS,5552500,3/4/2010,2470
USGS,5552500,3/5/2010,2500
USGS,5552500,3/6/2010,2580
USGS,5552500,3/7/2010,2770
USGS,5552500,3/8/2010,3130
USGS,5552500,3/9/2010,3230
USGS,5552500,3/10/2010,3860
USGS,5552500,3/11/2010,5010
USGS,5552500,3/12/2010,6320
USGS,5552500,3/13/2010,7790
USGS,5552500,3/14/2010,8160
USGS,5552500,3/15/2010,7480
USGS,5552500,3/16/2010,6750
USGS,5552500,3/17/2010,6350
USGS,5552500,3/18/2010,6050
USGS,5552500,3/19/2010,5820
USGS,5552500,3/20/2010,5600
USGS,5552500,3/21/2010,5600
USGS,5552500,3/22/2010,5600
USGS,5552500,3/23/2010,5370
USGS,5552500,3/24/2010,4940
USGS,5552500,3/25/2010,4660
USGS,5552500,3/26/2010,4450
USGS,5552500,3/27/2010,4230
USGS,5552500,3/28/2010,3970
USGS,5552500,3/29/2010,3730
USGS,5552500,3/30/2010,3490
USGS,5552500,3/31/2010,3230
USGS,5552500,4/1/2010,2740
USGS,5552500,4/2/2010,2310
USGS,5552500,4/3/2010,2290
USGS,5552500,4/4/2010,2360
USGS,5552500,4/5/2010,3350
USGS,5552500,4/6/2010,3900
USGS,5552500,4/7/2010,4730
USGS,5552500,4/8/2010,4710
USGS,5552500,4/9/2010,4420
USGS,5552500,4/10/2010,4130
USGS,5552500,4/11/2010,3970
USGS,5552500,4/12/2010,3920
USGS,5552500,4/13/2010,3890
USGS,5552500,4/14/2010,3820
USGS,5552500,4/15/2010,3810
USGS,5552500,4/16/2010,3710
USGS,5552500,4/17/2010,3450
USGS,5552500,4/18/2010,3150
USGS,5552500,4/19/2010,3060
USGS,5552500,4/20/2010,2820
USGS,5552500,4/21/2010,2340
USGS,5552500,4/22/2010,2200
USGS,5552500,4/23/2010,2140
USGS,5552500,4/24/2010,2240
USGS,5552500,4/25/2010,2820
USGS,5552500,4/26/2010,2910
USGS,5552500,4/27/2010,2410
USGS,5552500,4/28/2010,2220
USGS,5552500,4/29/2010,2090
USGS,5552500,4/30/2010,2060
USGS,5552500,5/1/2010,2050
USGS,5552500,5/2/2010,2800
USGS,5552500,5/3/2010,2770
USGS,5552500,5/4/2010,2450
USGS,5552500,5/5/2010,2310
USGS,5552500,5/6/2010,2160
USGS,5552500,5/7/2010,2560
USGS,5552500,5/8/2010,3360
USGS,5552500,5/9/2010,2920
USGS,5552500,5/10/2010,2590
USGS,5552500,5/11/2010,3430
USGS,5552500,5/12/2010,4750
USGS,5552500,5/13/2010,8250
USGS,5552500,5/14/2010,15300
USGS,5552500,5/15/2010,11500
USGS,5552500,5/16/2010,9090
USGS,5552500,5/17/2010,7730
USGS,5552500,5/18/2010,6880
USGS,5552500,5/19/2010,6180
USGS,5552500,5/20/2010,5620
USGS,5552500,5/21/2010,5390
USGS,5552500,5/22/2010,5470
USGS,5552500,5/23/2010,4690
USGS,5552500,5/24/2010,4140
USGS,5552500,5/25/2010,3930
USGS,5552500,5/26/2010,3810
USGS,5552500,5/27/2010,3600
USGS,5552500,5/28/2010,3430
USGS,5552500,5/29/2010,3040
USGS,5552500,5/30/2010,2810
USGS,5552500,5/31/2010,2620
USGS,5552500,6/1/2010,2580
USGS,5552500,6/2/2010,7960
USGS,5552500,6/3/2010,5990
USGS,5552500,6/4/2010,4400
USGS,5552500,6/5/2010,4340
USGS,5552500,6/6/2010,4100
USGS,5552500,6/7/2010,3640
USGS,5552500,6/8/2010,3820
USGS,5552500,6/9/2010,3990
USGS,5552500,6/10/2010,3940
USGS,5552500,6/11/2010,3790
USGS,5552500,6/12/2010,3770
USGS,5552500,6/13/2010,3900
USGS,5552500,6/14/2010,3820
USGS,5552500,6/15/2010,3560
USGS,5552500,6/16/2010,4270
USGS,5552500,6/17/2010,4160
USGS,5552500,6/18/2010,3560
USGS,5552500,6/19/2010,5370
USGS,5552500,6/20/2010,5840
USGS,5552500,6/21/2010,4950
USGS,5552500,6/22/2010,4420
USGS,5552500,6/23/2010,6740
USGS,5552500,6/24/2010,12000
USGS,5552500,6/25/2010,9100
USGS,5552500,6/26/2010,7190
USGS,5552500,6/27/2010,6920
USGS,5552500,6/28/2010,7000
USGS,5552500,6/29/2010,6070
USGS,5552500,6/30/2010,5440
USGS,5552500,7/1/2010,5000
USGS,5552500,7/2/2010,4660
USGS,5552500,7/3/2010,4200
USGS,5552500,7/4/2010,3570
USGS,5552500,7/5/2010,3290
USGS,5552500,7/6/2010,3100
USGS,5552500,7/7/2010,3290
USGS,5552500,7/8/2010,3220
USGS,5552500,7/9/2010,3010
USGS,5552500,7/10/2010,2700
USGS,5552500,7/11/2010,2490
USGS,5552500,7/12/2010,2560
USGS,5552500,7/13/2010,2590
USGS,5552500,7/14/2010,2240
USGS,5552500,7/15/2010,2080
USGS,5552500,7/16/2010,1790
USGS,5552500,7/17/2010,1510
USGS,5552500,7/18/2010,1410
USGS,5552500,7/19/2010,1410
USGS,5552500,7/20/2010,1380
USGS,5552500,7/21/2010,1390
USGS,5552500,7/22/2010,1590
USGS,5552500,7/23/2010,1810
USGS,5552500,7/24/2010,5030
USGS,5552500,7/25/2010,10700
USGS,5552500,7/26/2010,8140
USGS,5552500,7/27/2010,6330
USGS,5552500,7/28/2010,5450
USGS,5552500,7/29/2010,5190
USGS,5552500,7/30/2010,4750
USGS,5552500,7/31/2010,4980
USGS,5552500,8/1/2010,5680
USGS,5552500,8/2/2010,5290
USGS,5552500,8/3/2010,7510
USGS,5552500,8/4/2010,9740
USGS,5552500,8/5/2010,9310
USGS,5552500,8/6/2010,7540
USGS,5552500,8/7/2010,6240
USGS,5552500,8/8/2010,5430
USGS,5552500,8/9/2010,5000
USGS,5552500,8/10/2010,4960
USGS,5552500,8/11/2010,4550
USGS,5552500,8/12/2010,4090
USGS,5552500,8/13/2010,3530
USGS,5552500,8/14/2010,3490
USGS,5552500,8/15/2010,3450
USGS,5552500,8/16/2010,3000
USGS,5552500,8/17/2010,2590
USGS,5552500,8/18/2010,2460
USGS,5552500,8/19/2010,2160
USGS,5552500,8/20/2010,1890
USGS,5552500,8/21/2010,1860
USGS,5552500,8/22/2010,1880
USGS,5552500,8/23/2010,1760
USGS,5552500,8/24/2010,1680
USGS,5552500,8/25/2010,1640
USGS,5552500,8/26/2010,1560
USGS,5552500,8/27/2010,1480
USGS,5552500,8/28/2010,1350
USGS,5552500,8/29/2010,1230
USGS,5552500,8/30/2010,1150
USGS,5552500,8/31/2010,1160
USGS,5552500,9/1/2010,1170
USGS,5552500,9/2/2010,1210
USGS,5552500,9/3/2010,2010
USGS,5552500,9/4/2010,2020
USGS,5552500,9/5/2010,1540
USGS,5552500,9/6/2010,1290
USGS,5552500,9/7/2010,1200
USGS,5552500,9/8/2010,1120
USGS,5552500,9/9/2010,1090
USGS,5552500,9/10/2010,1120
USGS,5552500,9/11/2010,1100
USGS,5552500,9/12/2010,1120
USGS,5552500,9/13/2010,1080
USGS,5552500,9/14/2010,1030
USGS,5552500,9/15/2010,1020
USGS,5552500,9/16/2010,957
USGS,5552500,9/17/2010,1010
USGS,5552500,9/18/2010,1060
USGS,5552500,9/19/2010,1140
USGS,5552500,9/20/2010,1120
USGS,5552500,9/21/2010,1100
USGS,5552500,9/22/2010,1130
USGS,5552500,9/23/2010,1160
USGS,5552500,9/24/2010,1100
USGS,5552500,9/25/2010,1050
USGS,5552500,9/26/2010,1030
USGS,5552500,9/27/2010,1140
USGS,5552500,9/28/2010,1110
USGS,5552500,9/29/2010,1050
USGS,5552500,9/30/2010,985
USGS,5552500,10/1/2010,1030
USGS,5552500,10/2/2010,924
USGS,5552500,10/3/2010,912
USGS,5552500,10/4/2010,912
USGS,5552500,10/5/2010,904
USGS,5552500,10/6/2010,1080
USGS,5552500,10/7/2010,875
USGS,5552500,10/8/2010,752
USGS,5552500,10/9/2010,716
USGS,5552500,10/10/2010,718
USGS,5552500,10/11/2010,742
USGS,5552500,10/12/2010,793
USGS,5552500,10/13/2010,809
USGS,5552500,10/14/2010,814
USGS,5552500,10/15/2010,772
USGS,5552500,10/16/2010,754
USGS,5552500,10/17/2010,766
USGS,5552500,10/18/2010,781
USGS,5552500,10/19/2010,790
USGS,5552500,10/20/2010,757
USGS,5552500,10/21/2010,754
USGS,5552500,10/22/2010,720
USGS,5552500,10/23/2010,773
USGS,5552500,10/24/2010,806
USGS,5552500,10/25/2010,861
USGS,5552500,10/26/2010,812
USGS,5552500,10/27/2010,808
USGS,5552500,10/28/2010,845
USGS,5552500,10/29/2010,843
USGS,5552500,10/30/2010,1050
USGS,5552500,10/31/2010,1150
USGS,5552500,11/1/2010,1190
USGS,5552500,11/2/2010,1200
USGS,5552500,11/3/2010,1200
USGS,5552500,11/4/2010,1130
USGS,5552500,11/5/2010,1180
USGS,5552500,11/6/2010,1270
USGS,5552500,11/7/2010,1200
USGS,5552500,11/8/2010,1160
USGS,5552500,11/9/2010,1140
USGS,5552500,11/10/2010,1180
USGS,5552500,11/11/2010,1250
USGS,5552500,11/12/2010,1300
USGS,5552500,11/13/2010,1220
USGS,5552500,11/14/2010,1210
USGS,5552500,11/15/2010,1200
USGS,5552500,11/16/2010,1250
USGS,5552500,11/17/2010,1250
USGS,5552500,11/18/2010,1230
USGS,5552500,11/19/2010,1110
USGS,5552500,11/20/2010,1040
USGS,5552500,11/21/2010,1030
USGS,5552500,11/22/2010,1120
USGS,5552500,11/23/2010,1620
USGS,5552500,11/24/2010,1560
USGS,5552500,11/25/2010,1730
USGS,5552500,11/26/2010,1720
USGS,5552500,11/27/2010,1620
USGS,5552500,11/28/2010,1570
USGS,5552500,11/29/2010,1550
USGS,5552500,11/30/2010,1860
USGS,5552500,12/1/2010,1690
USGS,5552500,12/2/2010,1480
USGS,5552500,12/3/2010,1410
USGS,5552500,12/4/2010,1400
USGS,5552500,12/5/2010,1380
USGS,5552500,12/6/2010,981
USGS,5552500,12/7/2010,846
USGS,5552500,12/8/2010,863
USGS,5552500,12/9/2010,772
USGS,5552500,12/10/2010,822
USGS,5552500,12/11/2010,850
USGS,5552500,12/12/2010,850
USGS,5552500,12/13/2010,800
USGS,5552500,12/14/2010,740
USGS,5552500,12/15/2010,800
USGS,5552500,12/16/2010,900
USGS,5552500,12/17/2010,950
USGS,5552500,12/18/2010,970
USGS,5552500,12/19/2010,990
USGS,5552500,12/20/2010,1010
USGS,5552500,12/21/2010,1010
USGS,5552500,12/22/2010,1000
USGS,5552500,12/23/2010,990
USGS,5552500,12/24/2010,980
USGS,5552500,12/25/2010,970
USGS,5552500,12/26/2010,960
USGS,5552500,12/27/2010,950
USGS,5552500,12/28/2010,980
USGS,5552500,12/29/2010,1000
USGS,5552500,12/30/2010,1050
USGS,5552500,12/31/2010,1100
USGS,5552500,1/1/2011,1500
USGS,5552500,1/2/2011,2000
USGS,5552500,1/3/2011,2500
USGS,5552500,1/4/2011,2300
USGS,5552500,1/5/2011,2200
USGS,5552500,1/6/2011,2000
USGS,5552500,1/7/2011,1500
USGS,5552500,1/8/2011,1350
USGS,5552500,1/9/2011,1300
USGS,5552500,1/10/2011,1250
USGS,5552500,1/11/2011,1300
USGS,5552500,1/12/2011,1350
USGS,5552500,1/13/2011,1300
USGS,5552500,1/14/2011,1250
USGS,5552500,1/15/2011,1200
USGS,5552500,1/16/2011,1100
USGS,5552500,1/17/2011,1050
USGS,5552500,1/18/2011,1050
USGS,5552500,1/19/2011,1000
USGS,5552500,1/20/2011,950
USGS,5552500,1/21/2011,900
USGS,5552500,1/22/2011,820
USGS,5552500,1/23/2011,800
USGS,5552500,1/24/2011,850
USGS,5552500,1/25/2011,950
USGS,5552500,1/26/2011,940
USGS,5552500,1/27/2011,930
USGS,5552500,1/28/2011,920
USGS,5552500,1/29/2011,940
USGS,5552500,1/30/2011,950
USGS,5552500,1/31/2011,940
USGS,5552500,2/1/2011,930
USGS,5552500,2/2/2011,920
USGS,5552500,2/3/2011,910
USGS,5552500,2/4/2011,920
USGS,5552500,2/5/2011,940
USGS,5552500,2/6/2011,960
USGS,5552500,2/7/2011,950
USGS,5552500,2/8/2011,940
USGS,5552500,2/9/2011,930
USGS,5552500,2/10/2011,930
USGS,5552500,2/11/2011,1050
USGS,5552500,2/12/2011,1150
USGS,5552500,2/13/2011,1200
USGS,5552500,2/14/2011,1250
USGS,5552500,2/15/2011,1300
USGS,5552500,2/16/2011,1500
USGS,5552500,2/17/2011,2000
USGS,5552500,2/18/2011,3000
USGS,5552500,2/19/2011,4000
USGS,5552500,2/20/2011,5710
USGS,5552500,2/21/2011,8060
USGS,5552500,2/22/2011,7240
USGS,5552500,2/23/2011,5790
USGS,5552500,2/24/2011,5240
USGS,5552500,2/25/2011,5060
USGS,5552500,2/26/2011,4890
USGS,5552500,2/27/2011,4750
USGS,5552500,2/28/2011,5800
USGS,5552500,3/1/2011,5710
USGS,5552500,3/2/2011,5310
USGS,5552500,3/3/2011,4850
USGS,5552500,3/4/2011,4540
USGS,5552500,3/5/2011,6210
USGS,5552500,3/6/2011,6760
USGS,5552500,3/7/2011,5800
USGS,5552500,3/8/2011,5220
USGS,5552500,3/9/2011,5550
USGS,5552500,3/10/2011,6280
USGS,5552500,3/11/2011,5750
USGS,5552500,3/12/2011,5250
USGS,5552500,3/13/2011,4870
USGS,5552500,3/14/2011,4590
USGS,5552500,3/15/2011,4430
USGS,5552500,3/16/2011,4250
USGS,5552500,3/17/2011,4030
USGS,5552500,3/18/2011,3860
USGS,5552500,3/19/2011,3700
USGS,5552500,3/20/2011,3630
USGS,5552500,3/21/2011,4040
USGS,5552500,3/22/2011,4730
USGS,5552500,3/23/2011,5290
USGS,5552500,3/24/2011,5510
USGS,5552500,3/25/2011,5320
USGS,5552500,3/26/2011,5180
USGS,5552500,3/27/2011,5100
USGS,5552500,3/28/2011,5000
USGS,5552500,3/29/2011,4870
USGS,5552500,3/30/2011,4730
USGS,5552500,3/31/2011,4610
USGS,5552500,4/1/2011,4470
USGS,5552500,4/2/2011,4310
USGS,5552500,4/3/2011,4070
USGS,5552500,4/4/2011,4110
USGS,5552500,4/5/2011,3950
USGS,5552500,4/6/2011,3640
USGS,5552500,4/7/2011,3470
USGS,5552500,4/8/2011,3650
USGS,5552500,4/9/2011,4050
USGS,5552500,4/10/2011,3870
USGS,5552500,4/11/2011,3650
USGS,5552500,4/12/2011,3420
USGS,5552500,4/13/2011,3290
USGS,5552500,4/14/2011,3210
USGS,5552500,4/15/2011,3130
USGS,5552500,4/16/2011,3110
USGS,5552500,4/17/2011,3160
USGS,5552500,4/18/2011,3260
USGS,5552500,4/19/2011,4070
USGS,5552500,4/20/2011,7000
USGS,5552500,4/21/2011,7430
USGS,5552500,4/22/2011,7580
USGS,5552500,4/23/2011,8400
USGS,5552500,4/24/2011,7420
USGS,5552500,4/25/2011,6450
USGS,5552500,4/26/2011,7270
USGS,5552500,4/27/2011,8120
USGS,5552500,4/28/2011,7670
USGS,5552500,4/29/2011,6910
USGS,5552500,4/30/2011,6370
USGS,5552500,5/1/2011,6000
USGS,5552500,5/2/2011,5630
USGS,5552500,5/3/2011,5320
USGS,5552500,5/4/2011,5100
USGS,5552500,5/5/2011,4850
USGS,5552500,5/6/2011,4590
USGS,5552500,5/7/2011,3970
USGS,5552500,5/8/2011,3700
USGS,5552500,5/9/2011,3540
USGS,5552500,5/10/2011,3230
USGS,5552500,5/11/2011,3000
USGS,5552500,5/12/2011,3370
USGS,5552500,5/13/2011,4220
USGS,5552500,5/14/2011,4430
USGS,5552500,5/15/2011,4250
USGS,5552500,5/16/2011,3840
USGS,5552500,5/17/2011,3480
USGS,5552500,5/18/2011,3160
USGS,5552500,5/19/2011,2900
USGS,5552500,5/20/2011,2690
USGS,5552500,5/21/2011,2410
USGS,5552500,5/22/2011,2260
USGS,5552500,5/23/2011,2300
USGS,5552500,5/24/2011,2630
USGS,5552500,5/25/2011,3050
USGS,5552500,5/26/2011,7790
USGS,5552500,5/27/2011,8250
USGS,5552500,5/28/2011,6590
USGS,5552500,5/29/2011,6080
USGS,5552500,5/30/2011,13100
USGS,5552500,5/31/2011,11600
USGS,5552500,6/1/2011,7620
USGS,5552500,6/2/2011,6130
USGS,5552500,6/3/2011,5280
USGS,5552500,6/4/2011,4310
USGS,5552500,6/5/2011,3520
USGS,5552500,6/6/2011,3160
USGS,5552500,6/7/2011,2860
USGS,5552500,6/8/2011,2570
USGS,5552500,6/9/2011,8100
USGS,5552500,6/10/2011,13600
USGS,5552500,6/11/2011,10200
USGS,5552500,6/12/2011,7220
USGS,5552500,6/13/2011,5360
USGS,5552500,6/14/2011,4390
USGS,5552500,6/15/2011,4150
USGS,5552500,6/16/2011,4290
USGS,5552500,6/17/2011,3900
USGS,5552500,6/18/2011,3400
USGS,5552500,6/19/2011,3090
USGS,5552500,6/20/2011,4190
USGS,5552500,6/21/2011,4370
USGS,5552500,6/22/2011,5590
USGS,5552500,6/23/2011,4270
USGS,5552500,6/24/2011,3670
USGS,5552500,6/25/2011,3510
USGS,5552500,6/26/2011,3370
USGS,5552500,6/27/2011,3180
USGS,5552500,6/28/2011,3000
USGS,5552500,6/29/2011,2770
USGS,5552500,6/30/2011,2610
USGS,5552500,7/1/2011,2370
USGS,5552500,7/2/2011,2110
USGS,5552500,7/3/2011,1940
USGS,5552500,7/4/2011,1700
USGS,5552500,7/5/2011,1590
USGS,5552500,7/6/2011,1540
USGS,5552500,7/7/2011,1480
USGS,5552500,7/8/2011,1430
USGS,5552500,7/9/2011,1290
USGS,5552500,7/10/2011,1160
USGS,5552500,7/11/2011,1070
USGS,5552500,7/12/2011,1180
USGS,5552500,7/13/2011,1120
USGS,5552500,7/14/2011,1040
USGS,5552500,7/15/2011,1010
USGS,5552500,7/16/2011,953
USGS,5552500,7/17/2011,924
USGS,5552500,7/18/2011,856
USGS,5552500,7/19/2011,856
USGS,5552500,7/20/2011,789
USGS,5552500,7/21/2011,780
USGS,5552500,7/22/2011,696
USGS,5552500,7/23/2011,1260
USGS,5552500,7/24/2011,4680
USGS,5552500,7/25/2011,4890
USGS,5552500,7/26/2011,4180
USGS,5552500,7/27/2011,3490
USGS,5552500,7/28/2011,3360
USGS,5552500,7/29/2011,3950
USGS,5552500,7/30/2011,4010
USGS,5552500,7/31/2011,3460
USGS,5552500,8/1/2011,3000
USGS,5552500,8/2/2011,2420
USGS,5552500,8/3/2011,2190
USGS,5552500,8/4/2011,2360
USGS,5552500,8/5/2011,1940
USGS,5552500,8/6/2011,1770
USGS,5552500,8/7/2011,1790
USGS,5552500,8/8/2011,1940
USGS,5552500,8/9/2011,2590
USGS,5552500,8/10/2011,2390
USGS,5552500,8/11/2011,1840
USGS,5552500,8/12/2011,1610
USGS,5552500,8/13/2011,1480
USGS,5552500,8/14/2011,1760
USGS,5552500,8/15/2011,1660
USGS,5552500,8/16/2011,1520
USGS,5552500,8/17/2011,1410
USGS,5552500,8/18/2011,1300
USGS,5552500,8/19/2011,1240
USGS,5552500,8/20/2011,1290
USGS,5552500,8/21/2011,1910
USGS,5552500,8/22/2011,1920
USGS,5552500,8/23/2011,1690
USGS,5552500,8/24/2011,2390
USGS,5552500,8/25/2011,2000
USGS,5552500,8/26/2011,1600
USGS,5552500,8/27/2011,1360
USGS,5552500,8/28/2011,1160
USGS,5552500,8/29/2011,1060
USGS,5552500,8/30/2011,975
USGS,5552500,8/31/2011,958
USGS,5552500,9/1/2011,914
USGS,5552500,9/2/2011,878
USGS,5552500,9/3/2011,858
USGS,5552500,9/4/2011,824
USGS,5552500,9/5/2011,779
USGS,5552500,9/6/2011,763
USGS,5552500,9/7/2011,757
USGS,5552500,9/8/2011,724
USGS,5552500,9/9/2011,729
USGS,5552500,9/10/2011,717
USGS,5552500,9/11/2011,712
USGS,5552500,9/12/2011,676
USGS,5552500,9/13/2011,648
USGS,5552500,9/14/2011,618
USGS,5552500,9/15/2011,647
USGS,5552500,9/16/2011,604
USGS,5552500,9/17/2011,563
USGS,5552500,9/18/2011,545
USGS,5552500,9/19/2011,669
USGS,5552500,9/20/2011,779
USGS,5552500,9/21/2011,676
USGS,5552500,9/22/2011,620
USGS,5552500,9/23/2011,587
USGS,5552500,9/24/2011,589
USGS,5552500,9/25/2011,603
USGS,5552500,9/26/2011,833
USGS,5552500,9/27/2011,2610
USGS,5552500,9/28/2011,2830
USGS,5552500,9/29/2011,2600
USGS,5552500,9/30/2011,2580
USGS,5552500,10/1/2011,2470
USGS,5552500,10/2/2011,2280
USGS,5552500,10/3/2011,1930
USGS,5552500,10/4/2011,1750
USGS,5552500,10/5/2011,1510
USGS,5552500,10/6/2011,1270
USGS,5552500,10/7/2011,1100
USGS,5552500,10/8/2011,943
USGS,5552500,10/9/2011,914
USGS,5552500,10/10/2011,908
USGS,5552500,10/11/2011,913
USGS,5552500,10/12/2011,919
USGS,5552500,10/13/2011,932
USGS,5552500,10/14/2011,1110
USGS,5552500,10/15/2011,1080
USGS,5552500,10/16/2011,1060
USGS,5552500,10/17/2011,1160
USGS,5552500,10/18/2011,1060
USGS,5552500,10/19/2011,862
USGS,5552500,10/20/2011,1020
USGS,5552500,10/21/2011,1120
USGS,5552500,10/22/2011,1050
USGS,5552500,10/23/2011,980
USGS,5552500,10/24/2011,1010
USGS,5552500,10/25/2011,1050
USGS,5552500,10/26/2011,1070
USGS,5552500,10/27/2011,1060
USGS,5552500,10/28/2011,1080
USGS,5552500,10/29/2011,1040
USGS,5552500,10/30/2011,994
USGS,5552500,10/31/2011,1030
USGS,5552500,11/1/2011,998
USGS,5552500,11/2/2011,987
USGS,5552500,11/3/2011,1010
USGS,5552500,11/4/2011,1310
USGS,5552500,11/5/2011,1450
USGS,5552500,11/6/2011,1510
USGS,5552500,11/7/2011,1500
USGS,5552500,11/8/2011,2090
USGS,5552500,11/9/2011,4270
USGS,5552500,11/10/2011,5610
USGS,5552500,11/11/2011,4730
USGS,5552500,11/12/2011,3870
USGS,5552500,11/13/2011,3360
USGS,5552500,11/14/2011,3140
USGS,5552500,11/15/2011,2930
USGS,5552500,11/16/2011,2760
USGS,5552500,11/17/2011,2630
USGS,5552500,11/18/2011,2410
USGS,5552500,11/19/2011,2240
USGS,5552500,11/20/2011,2170
USGS,5552500,11/21/2011,2120
USGS,5552500,11/22/2011,2070
USGS,5552500,11/23/2011,1860
USGS,5552500,11/24/2011,1550
USGS,5552500,11/25/2011,1320
USGS,5552500,11/26/2011,1560
USGS,5552500,11/27/2011,2750
USGS,5552500,11/28/2011,3130
USGS,5552500,11/29/2011,2600
USGS,5552500,11/30/2011,2500
USGS,5552500,12/1/2011,2470
USGS,5552500,12/2/2011,2440
USGS,5552500,12/3/2011,2340
USGS,5552500,12/4/2011,2660
USGS,5552500,12/5/2011,3030
USGS,5552500,12/6/2011,2900
USGS,5552500,12/7/2011,2760
USGS,5552500,12/8/2011,2580
USGS,5552500,12/9/2011,2430
USGS,5552500,12/10/2011,2320
USGS,5552500,12/11/2011,2190
USGS,5552500,12/12/2011,2090
USGS,5552500,12/13/2011,2050
USGS,5552500,12/14/2011,2970
USGS,5552500,12/15/2011,6430
USGS,5552500,12/16/2011,5980
USGS,5552500,12/17/2011,4920
USGS,5552500,12/18/2011,4210
USGS,5552500,12/19/2011,3790
USGS,5552500,12/20/2011,3450
USGS,5552500,12/21/2011,3140
USGS,5552500,12/22/2011,2900
USGS,5552500,12/23/2011,2720
USGS,5552500,12/24/2011,2530
USGS,5552500,12/25/2011,2310
USGS,5552500,12/26/2011,2140
USGS,5552500,12/27/2011,2210
USGS,5552500,12/28/2011,2170
USGS,5552500,12/29/2011,2100
USGS,5552500,12/30/2011,2090
USGS,5552500,12/31/2011,2220
USGS,5552500,1/1/2012,2260
USGS,5552500,1/2/2012,2270
USGS,5552500,1/3/2012,2000
USGS,5552500,1/4/2012,2110
USGS,5552500,1/5/2012,2220
USGS,5552500,1/6/2012,1940
USGS,5552500,1/7/2012,1750
USGS,5552500,1/8/2012,1860
USGS,5552500,1/9/2012,1970
USGS,5552500,1/10/2012,1960
USGS,5552500,1/11/2012,1860
USGS,5552500,1/12/2012,1960
USGS,5552500,1/13/2012,1580
USGS,5552500,1/14/2012,1600
USGS,5552500,1/15/2012,1530
USGS,5552500,1/16/2012,1620
USGS,5552500,1/17/2012,1630
USGS,5552500,1/18/2012,1580
USGS,5552500,1/19/2012,1710
USGS,5552500,1/20/2012,1160
USGS,5552500,1/21/2012,1300
USGS,5552500,1/22/2012,1590
USGS,5552500,1/23/2012,2250
USGS,5552500,1/24/2012,2540
USGS,5552500,1/25/2012,2590
USGS,5552500,1/26/2012,2480
USGS,5552500,1/27/2012,2310
